Date,In,Out,Station,Seq,Route,InVerifyDate,OutVerifyDate
2001/05/01,0,0,松江南京站,5,松山新店線,90年5月,
2001/06/01,0,0,松江南京站,5,松山新店線,90年6月,
2001/07/01,0,0,松江南京站,5,松山新店線,90年7月,
2001/08/01,0,0,松江南京站,5,松山新店線,90年8月,
2001/09/01,0,0,松江南京站,5,松山新店線,90年9月,
2001/10/01,0,0,松江南京站,5,松山新店線,90年10月,
2001/11/01,0,0,松江南京站,5,松山新店線,90年11月,
2001/12/01,0,0,松江南京站,5,松山新店線,90年12月,
2002/01/01,0,0,松江南京站,5,松山新店線,91年1月,
2002/02/01,0,0,松江南京站,5,松山新店線,91年2月,
2002/03/01,0,0,松江南京站,5,松山新店線,91年3月,
2002/04/01,0,0,松江南京站,5,松山新店線,91年4月,
2002/05/01,0,0,松江南京站,5,松山新店線,91年5月,
2002/06/01,0,0,松江南京站,5,松山新店線,91年6月,
2002/07/01,0,0,松江南京站,5,松山新店線,91年7月,
2002/08/01,0,0,松江南京站,5,松山新店線,91年8月,
2002/09/01,0,0,松江南京站,5,松山新店線,91年9月,
2002/10/01,0,0,松江南京站,5,松山新店線,91年10月,
2002/11/01,0,0,松江南京站,5,松山新店線,91年11月,
2002/12/01,0,0,松江南京站,5,松山新店線,91年12月,
2003/01/01,0,0,松江南京站,5,松山新店線,92年1月,
2003/02/01,0,0,松江南京站,5,松山新店線,92年2月,
2003/03/01,0,0,松江南京站,5,松山新店線,92年3月,
2003/04/01,0,0,松江南京站,5,松山新店線,92年4月,
2003/05/01,0,0,松江南京站,5,松山新店線,92年5月,
2003/06/01,0,0,松江南京站,5,松山新店線,92年6月,
2003/07/01,0,0,松江南京站,5,松山新店線,92年7月,
2003/08/01,0,0,松江南京站,5,松山新店線,92年8月,
2003/09/01,0,0,松江南京站,5,松山新店線,92年9月,
2003/10/01,0,0,松江南京站,5,松山新店線,92年10月,
2003/11/01,0,0,松江南京站,5,松山新店線,92年11月,
2003/12/01,0,0,松江南京站,5,松山新店線,92年12月,
2004/01/01,0,0,松江南京站,5,松山新店線,93年1月,
2004/02/01,0,0,松江南京站,5,松山新店線,93年2月,
2004/03/01,0,0,松江南京站,5,松山新店線,93年3月,
2004/04/01,0,0,松江南京站,5,松山新店線,93年4月,
2004/05/01,0,0,松江南京站,5,松山新店線,93年5月,
2004/06/01,0,0,松江南京站,5,松山新店線,93年6月,
2004/07/01,0,0,松江南京站,5,松山新店線,93年7月,
2004/08/01,0,0,松江南京站,5,松山新店線,93年8月,
2004/09/01,0,0,松江南京站,5,松山新店線,93年9月,
2004/10/01,0,0,松江南京站,5,松山新店線,93年10月,
2004/11/01,0,0,松江南京站,5,松山新店線,93年11月,
2004/12/01,0,0,松江南京站,5,松山新店線,93年12月,
2005/01/01,0,0,松江南京站,5,松山新店線,94年1月,
2005/02/01,0,0,松江南京站,5,松山新店線,94年2月,
2005/03/01,0,0,松江南京站,5,松山新店線,94年3月,
2005/04/01,0,0,松江南京站,5,松山新店線,94年4月,
2005/05/01,0,0,松江南京站,5,松山新店線,94年5月,
2005/06/01,0,0,松江南京站,5,松山新店線,94年6月,
2005/07/01,0,0,松江南京站,5,松山新店線,94年7月,
2005/08/01,0,0,松江南京站,5,松山新店線,94年8月,
2005/09/01,0,0,松江南京站,5,松山新店線,94年9月,
2005/10/01,0,0,松江南京站,5,松山新店線,94年10月,
2005/11/01,0,0,松江南京站,5,松山新店線,94年11月,
2005/12/01,0,0,松江南京站,5,松山新店線,94年12月,
2006/01/01,0,0,松江南京站,5,松山新店線,95年1月,
2006/02/01,0,0,松江南京站,5,松山新店線,95年2月,
2006/03/01,0,0,松江南京站,5,松山新店線,95年3月,
2006/04/01,0,0,松江南京站,5,松山新店線,95年4月,
2006/05/01,0,0,松江南京站,5,松山新店線,95年5月,
2006/06/01,0,0,松江南京站,5,松山新店線,95年6月,
2006/07/01,0,0,松江南京站,5,松山新店線,95年7月,
2006/08/01,0,0,松江南京站,5,松山新店線,95年8月,
2006/09/01,0,0,松江南京站,5,松山新店線,95年9月,
2006/10/01,0,0,松江南京站,5,松山新店線,95年10月,
2006/11/01,0,0,松江南京站,5,松山新店線,95年11月,
2006/12/01,0,0,松江南京站,5,松山新店線,95年12月,
2007/01/01,0,0,松江南京站,5,松山新店線,96年1月,
2007/02/01,0,0,松江南京站,5,松山新店線,96年2月,
2007/03/01,0,0,松江南京站,5,松山新店線,96年3月,
2007/04/01,0,0,松江南京站,5,松山新店線,96年4月,
2007/05/01,0,0,松江南京站,5,松山新店線,96年5月,
2007/06/01,0,0,松江南京站,5,松山新店線,96年6月,
2007/07/01,0,0,松江南京站,5,松山新店線,96年7月,
2007/08/01,0,0,松江南京站,5,松山新店線,96年8月,
2007/09/01,0,0,松江南京站,5,松山新店線,96年9月,
2007/10/01,0,0,松江南京站,5,松山新店線,96年10月,
2007/11/01,0,0,松江南京站,5,松山新店線,96年11月,
2007/12/01,0,0,松江南京站,5,松山新店線,96年12月,
2008/01/01,0,0,松江南京站,5,松山新店線,97年1月,
2008/02/01,0,0,松江南京站,5,松山新店線,97年2月,
2008/03/01,0,0,松江南京站,5,松山新店線,97年3月,
2008/04/01,0,0,松江南京站,5,松山新店線,97年4月,
2008/05/01,0,0,松江南京站,5,松山新店線,97年5月,
2008/06/01,0,0,松江南京站,5,松山新店線,97年6月,
2008/07/01,0,0,松江南京站,5,松山新店線,97年7月,
2008/08/01,0,0,松江南京站,5,松山新店線,97年8月,
2008/09/01,0,0,松江南京站,5,松山新店線,97年9月,
2008/10/01,0,0,松江南京站,5,松山新店線,97年10月,
2008/11/01,0,0,松江南京站,5,松山新店線,97年11月,
2008/12/01,0,0,松江南京站,5,松山新店線,97年12月,
2009/01/01,0,0,松江南京站,5,松山新店線,98年1月,
2009/02/01,0,0,松江南京站,5,松山新店線,98年2月,
2009/03/01,0,0,松江南京站,5,松山新店線,98年3月,
2009/04/01,0,0,松江南京站,5,松山新店線,98年4月,
2009/05/01,0,0,松江南京站,5,松山新店線,98年5月,
2009/06/01,0,0,松江南京站,5,松山新店線,98年6月,
2009/07/01,0,0,松江南京站,5,松山新店線,98年7月,
2009/08/01,0,0,松江南京站,5,松山新店線,98年8月,
2009/09/01,0,0,松江南京站,5,松山新店線,98年9月,
2009/10/01,0,0,松江南京站,5,松山新店線,98年10月,
2009/11/01,0,0,松江南京站,5,松山新店線,98年11月,
2009/12/01,0,0,松江南京站,5,松山新店線,98年12月,
2010/01/01,0,0,松江南京站,5,松山新店線,99年1月,
2010/02/01,0,0,松江南京站,5,松山新店線,99年2月,
2010/03/01,0,0,松江南京站,5,松山新店線,99年3月,
2010/04/01,0,0,松江南京站,5,松山新店線,99年4月,
2010/05/01,0,0,松江南京站,5,松山新店線,99年5月,
2010/06/01,0,0,松江南京站,5,松山新店線,99年6月,
2010/07/01,0,0,松江南京站,5,松山新店線,99年7月,
